Order ID,Order Date,Ship Date,Shipping Days,Ship Mode,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin %,Revenue per Unit,Discount_Level,Order Size,Is_Profitable,High_Value_Order,On_Time_Shipping,Year,Month,Quarter,Weekday
CA-2014-118976,2014-04-28,2014-05-03,5,Standard Class,MY-18295,Muhammed Yedwab,Corporate,East,Office Supplies,Art,Blackstonian Pencils,5.34,2,0.0,1.4952,28.0,2.67,Low,Small,True,False,True,2014,4,2,Monday
CA-2014-118976,2014-04-28,2014-05-03,5,Standard Class,MY-18295,Muhammed Yedwab,Corporate,East,Office Supplies,Labels,Avery 488,3.15,1,0.0,1.512,48.0,3.15,Low,Small,True,False,True,2014,4,2,Monday
CA-2015-105347,2015-11-24,2015-11-28,4,Standard Class,DP-13000,Darren Powers,Consumer,West,Office Supplies,Paper,Xerox 1919,368.91,9,0.0,180.7659,49.0,40.99,Low,Large,True,False,True,2015,11,4,Tuesday
CA-2015-105347,2015-11-24,2015-11-28,4,Standard Class,DP-13000,Darren Powers,Consumer,West,Office Supplies,Art,Prang Colored Pencils,14.7,5,0.0,6.615,45.0,2.94,Low,Medium,True,False,True,2015,11,4,Tuesday
CA-2016-124667,2016-11-11,2016-11-16,5,Standard Class,BD-11770,Bryan Davis,Consumer,East,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0.0,14.9925,25.0,19.99,Low,Medium,True,False,True,2016,11,4,Friday
CA-2016-124667,2016-11-11,2016-11-16,5,Standard Class,BD-11770,Bryan Davis,Consumer,East,Office Supplies,Storage,Safco Steel Mobile File Cart,83.36,1,0.0,20.84,25.0,83.36,Low,Small,True,False,True,2016,11,4,Friday
CA-2015-111094,2015-07-09,2015-07-13,4,Standard Class,CB-12535,Claudia Bergmann,Corporate,East,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0.0,3.0268,46.0,3.29,Low,Small,True,False,True,2015,7,3,Thursday
CA-2015-111094,2015-07-09,2015-07-13,4,Standard Class,CB-12535,Claudia Bergmann,Corporate,East,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0.0,59.0112,48.0,40.98,Low,Medium,True,False,True,2015,7,3,Thursday
CA-2017-166317,2017-09-22,2017-09-26,4,Standard Class,JE-15610,Jim Epp,Corporate,Central,Office Supplies,Paper,Xerox 1940,219.84,4,0.0,107.7216,49.0,54.96,Low,Medium,True,False,True,2017,9,3,Friday
CA-2017-166317,2017-09-22,2017-09-26,4,Standard Class,JE-15610,Jim Epp,Corporate,Central,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.0,9.816,10.0,16.36,Low,Large,True,False,True,2017,9,3,Friday
CA-2017-166317,2017-09-22,2017-09-26,4,Standard Class,JE-15610,Jim Epp,Corporate,Central,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0.0,15.5288,47.0,4.13,Low,Large,True,False,True,2017,9,3,Friday
CA-2017-166317,2017-09-22,2017-09-26,4,Standard Class,JE-15610,Jim Epp,Corporate,Central,Technology,Phones,AT&T CL82213,86.97,3,0.0,25.2213,29.0,28.99,Low,Medium,True,False,True,2017,9,3,Friday
CA-2015-154326,2015-02-15,2015-02-19,4,Standard Class,RP-19855,Roy Phan,Corporate,Central,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,3,0.0,64.7856,48.0,44.99,Low,Medium,True,False,True,2015,2,1,Sunday
CA-2015-154326,2015-02-15,2015-02-19,4,Standard Class,RP-19855,Roy Phan,Corporate,Central,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0.0,195.9944,28.0,349.99,Low,Small,True,True,True,2015,2,1,Sunday
CA-2015-154326,2015-02-15,2015-02-19,4,Standard Class,RP-19855,Roy Phan,Corporate,Central,Technology,Accessories,Maxell LTO Ultrium - 800 GB,139.95,5,0.0,26.5905,19.0,27.99,Low,Medium,True,False,True,2015,2,1,Sunday
CA-2014-102008,2014-09-30,2014-10-04,4,Standard Class,RA-19915,Russell Applegate,Consumer,East,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,1,0.0,24.47,50.0,48.94,Low,Small,True,False,True,2014,9,3,Tuesday
CA-2014-120474,2014-12-01,2014-12-03,2,First Class,RP-19390,Resi Pölking,Consumer,Central,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0.0,673.8816,24.0,350.98,Low,Large,True,True,True,2014,12,4,Monday
CA-2014-120474,2014-12-01,2014-12-03,2,First Class,RP-19390,Resi Pölking,Consumer,Central,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4,0.0,12.5928,27.0,11.66,Low,Medium,True,False,True,2014,12,4,Monday
CA-2014-104773,2014-12-08,2014-12-13,5,Standard Class,TB-21175,Thomas Boland,Corporate,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416,10.0,30.21,Medium,Small,True,False,True,2014,12,4,Monday
CA-2016-140774,2016-09-05,2016-09-10,5,Standard Class,BE-11455,Brad Eason,Home Office,Central,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,0.0,26.985,25.0,35.98,Low,Medium,True,False,True,2016,9,3,Monday
US-2017-139465,2017-08-27,2017-08-30,3,First Class,MR-17545,Mathew Reese,Home Office,East,Office Supplies,Storage,Iris Project Case,63.84,8,0.0,16.5984,26.0,7.98,Low,Large,True,False,True,2017,8,3,Sunday
US-2017-139465,2017-08-27,2017-08-30,3,First Class,MR-17545,Mathew Reese,Home Office,East,Technology,Phones,GE 30522EE2,347.97,3,0.0,100.9113,29.0,115.99,Low,Medium,True,False,True,2017,8,3,Sunday
US-2017-139465,2017-08-27,2017-08-30,3,First Class,MR-17545,Mathew Reese,Home Office,East,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565,31.25,6.17,Medium,Large,True,False,True,2017,8,3,Sunday
CA-2016-100965,2016-07-07,2016-07-11,4,Standard Class,RM-19375,Raymond Messe,Consumer,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,0.0,73.321,34.0,43.13,Low,Medium,True,False,True,2016,7,3,Thursday
CA-2016-121034,2016-08-08,2016-08-10,2,Second Class,JF-15565,Jill Fjeld,Consumer,Central,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,4,0.2,3.6296,32.5,2.79,Medium,Medium,True,False,True,2016,8,3,Monday
CA-2016-121034,2016-08-08,2016-08-10,2,Second Class,JF-15565,Jill Fjeld,Consumer,Central,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,3,0.2,17.5344,32.5,17.98,Medium,Medium,True,False,True,2016,8,3,Monday
CA-2016-149461,2016-11-13,2016-11-19,6,Standard Class,AS-10135,Adrian Shami,Home Office,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1,0.0,1.5048,36.0,4.18,Low,Small,True,False,False,2016,11,4,Sunday
CA-2017-158379,2017-09-22,2017-09-26,4,Second Class,JA-15970,Joseph Airdo,Consumer,East,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987,-76.67,5.61,High,Small,False,False,True,2017,9,3,Friday
CA-2017-158379,2017-09-22,2017-09-26,4,Second Class,JA-15970,Joseph Airdo,Consumer,East,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406,-22.5,666.25,Medium,Large,False,True,True,2017,9,3,Friday
CA-2017-158379,2017-09-22,2017-09-26,4,Second Class,JA-15970,Joseph Airdo,Consumer,East,Technology,Accessories,Logitech Wireless Marathon Mouse M705,79.984,2,0.2,22.9954,28.75,39.99,Medium,Small,True,False,True,2017,9,3,Friday
US-2016-116729,2016-12-25,2016-12-28,3,First Class,GK-14620,Grace Kelly,Corporate,West,Technology,Phones,Samsung Galaxy Note 2,2575.944,7,0.2,257.5944,10.0,367.99,Medium,Large,True,True,True,2016,12,4,Sunday
US-2016-116729,2016-12-25,2016-12-28,3,First Class,GK-14620,Grace Kelly,Corporate,West,Office Supplies,Paper,Xerox 225,45.36,7,0.0,21.7728,48.0,6.48,Low,Large,True,False,True,2016,12,4,Sunday
US-2016-116729,2016-12-25,2016-12-28,3,First Class,GK-14620,Grace Kelly,Corporate,West,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,254.24,7,0.0,76.272,30.0,36.32,Low,Large,True,False,True,2016,12,4,Sunday
CA-2016-164938,2016-02-11,2016-02-13,2,First Class,PB-19210,Phillip Breyer,Corporate,Central,Technology,Phones,Mediabridge Sport Armband iPhone 5s,69.93,7,0.0,0.6993,1.0,9.99,Low,Large,True,False,True,2016,2,1,Thursday
CA-2016-165484,2016-10-23,2016-10-29,6,Standard Class,HK-14890,Heather Kirkland,Corporate,Central,Furniture,Furnishings,DAX Cubicle Frames - 8x10,16.156,7,0.6,-12.117,-75.0,2.31,High,Large,False,False,False,2016,10,4,Sunday
CA-2016-165484,2016-10-23,2016-10-29,6,Standard Class,HK-14890,Heather Kirkland,Corporate,Central,Office Supplies,Paper,Xerox 1929,54.816,3,0.2,17.8152,32.5,18.27,Medium,Medium,True,False,False,2016,10,4,Sunday
CA-2014-132612,2014-06-09,2014-06-11,2,Second Class,FO-14305,Frank Olsen,Consumer,South,Furniture,Tables,Bevis 44 x 96 Conference Tables,1441.3,7,0.0,245.021,17.0,205.9,Low,Large,True,True,True,2014,6,2,Monday
US-2017-161193,2017-11-20,2017-11-26,6,Standard Class,BT-11680,Brian Thompson,Consumer,East,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,5,0.2,28.13,36.25,15.52,Medium,Medium,True,False,False,2017,11,4,Monday
US-2017-161193,2017-11-20,2017-11-26,6,Standard Class,BT-11680,Brian Thompson,Consumer,East,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",4.656,2,0.2,1.5714,33.75,2.33,Medium,Small,True,False,False,2017,11,4,Monday
CA-2015-131597,2015-09-14,2015-09-18,4,Standard Class,SP-20620,Stefania Perrino,Corporate,West,Furniture,Tables,KI Conference Tables,170.136,3,0.2,-8.5068,-5.0,56.71,Medium,Medium,False,False,True,2015,9,3,Monday
CA-2015-164833,2015-06-04,2015-06-04,0,Same Day,LL-16840,Lauren Leatherbury,Consumer,West,Office Supplies,Labels,Avery 501,7.38,2,0.0,3.4686,47.0,3.69,Low,Small,True,False,True,2015,6,2,Thursday
CA-2015-164833,2015-06-04,2015-06-04,0,Same Day,LL-16840,Lauren Leatherbury,Consumer,West,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0.0,3.0558,33.0,4.63,Low,Small,True,False,True,2015,6,2,Thursday
CA-2015-125423,2015-12-13,2015-12-15,2,Second Class,MC-17575,Matt Collins,Consumer,West,Office Supplies,Labels,Avery 513,9.96,2,0.0,4.5816,46.0,4.98,Low,Small,True,False,True,2015,12,4,Sunday
US-2014-130379,2014-05-25,2014-05-29,4,Standard Class,JL-15235,Janet Lee,Consumer,Central,Office Supplies,Appliances,Harmony Air Purifier,75.6,2,0.8,-166.32,-220.0,37.8,High,Small,False,False,True,2014,5,2,Sunday
US-2014-130379,2014-05-25,2014-05-29,4,Standard Class,JL-15235,Janet Lee,Consumer,Central,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",29.32,2,0.6,-24.189,-82.5,14.66,High,Small,False,False,True,2014,5,2,Sunday
CA-2016-168956,2016-02-16,2016-02-20,4,Standard Class,EA-14035,Erin Ashbrook,Corporate,Central,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,92.064,6,0.8,-225.5568,-245.0,15.34,High,Large,False,False,True,2016,2,1,Tuesday
CA-2016-168956,2016-02-16,2016-02-20,4,Standard Class,EA-14035,Erin Ashbrook,Corporate,Central,Office Supplies,Fasteners,Advantus Push Pins,6.976,4,0.2,1.8312,26.25,1.74,Medium,Medium,True,False,True,2016,2,1,Tuesday
CA-2016-168956,2016-02-16,2016-02-20,4,Standard Class,EA-14035,Erin Ashbrook,Corporate,Central,Furniture,Chairs,"Global Stack Chair with Arms, Black",62.958,3,0.3,-2.6982,-4.29,20.99,Medium,Medium,False,False,True,2016,2,1,Tuesday
CA-2016-168956,2016-02-16,2016-02-20,4,Standard Class,EA-14035,Erin Ashbrook,Corporate,Central,Office Supplies,Paper,Xerox 206,5.184,1,0.2,1.8144,35.0,5.18,Medium,Small,True,False,True,2016,2,1,Tuesday
CA-2016-167507,2016-12-22,2016-12-28,6,Standard Class,SA-20830,Sue Ann Reed,Consumer,West,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",31.32,10,0.7,-25.056,-80.0,3.13,High,Large,False,False,False,2016,12,4,Thursday
CA-2016-167507,2016-12-22,2016-12-28,6,Standard Class,SA-20830,Sue Ann Reed,Consumer,West,Furniture,Furnishings,3M Hangers With Command Adhesive,11.84,4,0.2,3.108,26.25,2.96,Medium,Medium,True,False,False,2016,12,4,Thursday
CA-2016-167507,2016-12-22,2016-12-28,6,Standard Class,SA-20830,Sue Ann Reed,Consumer,West,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",22.784,1,0.2,4.8416,21.25,22.78,Medium,Small,True,False,False,2016,12,4,Thursday
CA-2016-109344,2016-02-08,2016-02-11,3,Second Class,CH-12070,Cathy Hwang,Home Office,South,Technology,Phones,Samsung Galaxy S4 Mini,1127.976,3,0.2,126.8973,11.25,375.99,Medium,Medium,True,True,True,2016,2,1,Monday
US-2015-140851,2015-07-13,2015-07-15,2,Second Class,ND-18460,Neil Ducich,Corporate,South,Office Supplies,Paper,Xerox 1931,38.88,6,0.0,18.6624,48.0,6.48,Low,Large,True,False,True,2015,7,3,Monday
CA-2014-103373,2014-05-18,2014-05-24,6,Standard Class,BS-11755,Bruce Stewart,Consumer,East,Technology,Phones,Apple iPhone 5,779.796,2,0.4,-168.9558,-21.67,389.9,High,Small,False,True,False,2014,5,2,Sunday
CA-2017-145884,2017-10-21,2017-10-21,0,Same Day,SL-20155,Sara Luxemburg,Home Office,Central,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8,0.0,374.3792,26.0,179.99,Low,Large,True,True,True,2017,10,4,Saturday
CA-2017-145884,2017-10-21,2017-10-21,0,Same Day,SL-20155,Sara Luxemburg,Home Office,Central,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,1,0.0,62.9064,24.0,262.11,Low,Small,True,False,True,2017,10,4,Saturday
CA-2015-131422,2015-11-05,2015-11-09,4,Standard Class,GB-14530,George Bell,Corporate,South,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3,0.2,25.875,12.5,69.0,Medium,Medium,True,False,True,2015,11,4,Thursday
CA-2017-162691,2017-08-01,2017-08-07,6,Standard Class,AS-10045,Aaron Smayling,Corporate,Central,Technology,Machines,Bady BDG101FRU Card Printer,1439.982,3,0.4,-263.9967,-18.33,479.99,High,Medium,False,True,False,2017,8,3,Tuesday
CA-2017-162691,2017-08-01,2017-08-07,6,Standard Class,AS-10045,Aaron Smayling,Corporate,Central,Office Supplies,Paper,Xerox 1998,36.288,7,0.2,12.7008,35.0,5.18,Medium,Large,True,False,False,2017,8,3,Tuesday
CA-2014-141278,2014-06-21,2014-06-24,3,First Class,RM-19375,Raymond Messe,Consumer,East,Office Supplies,Art,Newell 341,21.4,5,0.0,6.206,29.0,4.28,Low,Medium,True,False,True,2014,6,2,Saturday
CA-2017-122693,2017-02-19,2017-02-21,2,Second Class,NH-18610,Nicole Hansen,Corporate,South,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,0.0,361.2994,29.0,177.98,Low,Large,True,True,True,2017,2,1,Sunday
CA-2014-117345,2014-08-01,2014-08-05,4,Standard Class,BF-10975,Barbara Fisher,Corporate,South,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,17.544,3,0.2,5.9211,33.75,5.85,Medium,Medium,True,False,True,2014,8,3,Friday
CA-2014-117345,2014-08-01,2014-08-05,4,Standard Class,BF-10975,Barbara Fisher,Corporate,South,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,44.128,4,0.2,12.1352,27.5,11.03,Medium,Medium,True,False,True,2014,8,3,Friday
CA-2014-117345,2014-08-01,2014-08-05,4,Standard Class,BF-10975,Barbara Fisher,Corporate,South,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,62.92,1,0.2,10.2245,16.25,62.92,Medium,Small,True,False,True,2014,8,3,Friday
CA-2014-117345,2014-08-01,2014-08-05,4,Standard Class,BF-10975,Barbara Fisher,Corporate,South,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,37.5,39.15,Medium,Small,True,False,True,2014,8,3,Friday
CA-2016-157763,2016-07-18,2016-07-23,5,Standard Class,KH-16330,Katharine Harms,Corporate,South,Furniture,Chairs,Hon Olson Stacker Stools,140.81,1,0.0,39.4268,28.0,140.81,Low,Small,True,False,True,2016,7,3,Monday
CA-2015-135391,2015-02-09,2015-02-11,2,Second Class,FA-14230,Frank Atkinson,Corporate,Central,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096,4,0.2,13.5324,33.75,10.02,Medium,Medium,True,False,True,2015,2,1,Monday
CA-2015-135391,2015-02-09,2015-02-11,2,Second Class,FA-14230,Frank Atkinson,Corporate,Central,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",40.784,2,0.6,-30.588,-75.0,20.39,High,Small,False,False,True,2015,2,1,Monday
US-2017-113852,2017-07-29,2017-08-02,4,Standard Class,GW-14605,Giulietta Weimer,Consumer,West,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,90.57,3,0.0,11.7741,13.0,30.19,Low,Medium,True,False,True,2017,7,3,Saturday
US-2017-158512,2017-01-12,2017-01-17,5,Second Class,DA-13450,Dianna Arnett,Home Office,East,Office Supplies,Paper,Xerox 195,40.08,6,0.0,19.2384,48.0,6.68,Low,Large,True,False,True,2017,1,1,Thursday
US-2017-158512,2017-01-12,2017-01-17,5,Second Class,DA-13450,Dianna Arnett,Home Office,East,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,0.0,15.8256,42.0,18.84,Low,Small,True,False,True,2017,1,1,Thursday
CA-2017-128370,2017-09-10,2017-09-10,0,Same Day,FH-14275,Frank Hawley,Corporate,West,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,362.352,3,0.2,27.1764,7.5,120.78,Medium,Medium,True,False,True,2017,9,3,Sunday
CA-2017-128370,2017-09-10,2017-09-10,0,Same Day,FH-14275,Frank Hawley,Corporate,West,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245,31.25,3.59,Medium,Small,True,False,True,2017,9,3,Sunday
CA-2015-160472,2015-07-20,2015-07-25,5,Second Class,RK-19300,Ralph Kennedy,Consumer,Central,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,1,0.0,9.7328,28.0,34.76,Low,Small,True,False,True,2015,7,3,Monday
CA-2015-160472,2015-07-20,2015-07-25,5,Second Class,RK-19300,Ralph Kennedy,Consumer,Central,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.2,5,0.0,124.68,15.0,166.24,Low,Medium,True,True,True,2015,7,3,Monday
CA-2015-160472,2015-07-20,2015-07-25,5,Second Class,RK-19300,Ralph Kennedy,Consumer,Central,Office Supplies,Paper,Xerox 1981,26.4,5,0.0,11.88,45.0,5.28,Low,Medium,True,False,True,2015,7,3,Monday
CA-2015-160472,2015-07-20,2015-07-25,5,Second Class,RK-19300,Ralph Kennedy,Consumer,Central,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",106.75,7,0.0,49.105,46.0,15.25,Low,Large,True,False,True,2015,7,3,Monday
CA-2015-160472,2015-07-20,2015-07-25,5,Second Class,RK-19300,Ralph Kennedy,Consumer,Central,Office Supplies,Paper,Tops White Computer Printout Paper,97.82,2,0.0,45.9754,47.0,48.91,Low,Small,True,False,True,2015,7,3,Monday
CA-2015-160472,2015-07-20,2015-07-25,5,Second Class,RK-19300,Ralph Kennedy,Consumer,Central,Office Supplies,Storage,Eldon Portable Mobile Manager,141.4,5,0.0,38.178,27.0,28.28,Low,Medium,True,False,True,2015,7,3,Monday
CA-2014-114643,2014-06-13,2014-06-17,4,Standard Class,FM-14215,Filia McAdams,Corporate,West,Office Supplies,Art,Staples in misc. colors,14.52,3,0.0,4.7916,33.0,4.84,Low,Medium,True,False,True,2014,6,2,Friday
US-2017-158218,2017-05-12,2017-05-15,3,Second Class,AC-10420,Alyssa Crouse,Corporate,Central,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,127.92,5,0.2,-15.99,-12.5,25.58,Medium,Medium,False,False,True,2017,5,2,Friday
US-2017-158218,2017-05-12,2017-05-15,3,Second Class,AC-10420,Alyssa Crouse,Corporate,Central,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",34.24,4,0.8,-53.072,-155.0,8.56,High,Medium,False,False,True,2017,5,2,Friday
CA-2015-121608,2015-09-03,2015-09-05,2,First Class,JB-15400,Jennifer Braxton,Corporate,East,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0.0,60.5528,44.0,68.81,Low,Small,True,False,True,2015,9,3,Thursday
CA-2015-121608,2015-09-03,2015-09-05,2,First Class,JB-15400,Jennifer Braxton,Corporate,East,Technology,Phones,Classic Ivory Antique Telephone ZL1810,100.49,1,0.0,25.1225,25.0,100.49,Low,Small,True,False,True,2015,9,3,Thursday
US-2017-121251,2017-03-26,2017-03-27,1,First Class,GM-14440,Gary McGarr,Consumer,East,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",257.568,2,0.2,-28.9764,-11.25,128.78,Medium,Small,False,False,True,2017,3,1,Sunday
US-2017-121251,2017-03-26,2017-03-27,1,First Class,GM-14440,Gary McGarr,Consumer,East,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,4,0.0,33.5888,28.0,29.99,Low,Medium,True,False,True,2017,3,1,Sunday
CA-2014-151078,2014-11-12,2014-11-12,0,Same Day,RF-19840,Roy Französisch,Consumer,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.632,4,0.2,4.9632,10.0,12.41,Medium,Medium,True,False,True,2014,11,4,Wednesday
US-2016-100839,2016-10-13,2016-10-17,4,Standard Class,NC-18625,Noah Childs,Corporate,West,Furniture,Tables,Hon 5100 Series Wood Tables,727.45,5,0.5,-465.568,-64.0,145.49,High,Medium,False,True,True,2016,10,4,Thursday
US-2016-100839,2016-10-13,2016-10-17,4,Standard Class,NC-18625,Noah Childs,Corporate,West,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",24.96,3,0.2,4.368,17.5,8.32,Medium,Medium,True,False,True,2016,10,4,Thursday
US-2017-116659,2017-11-12,2017-11-12,0,Same Day,NG-18355,Nat Gilpin,Corporate,East,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,370.782,3,0.4,-92.6955,-25.0,123.59,High,Medium,False,False,True,2017,11,4,Sunday
CA-2017-118857,2017-04-15,2017-04-18,3,First Class,AH-10075,Adam Hart,Corporate,West,Furniture,Furnishings,"Howard Miller 12"" Round Wall Clock",196.45,5,0.0,70.722,36.0,39.29,Low,Medium,True,False,True,2017,4,2,Saturday
